id,doi,title,year,authors,abstract,source,query_used
https://openalex.org/W2787145221,https://doi.org/10.1609/aaai.v32i1.12024,Multi-attention Recurrent Network for Human Communication Comprehension,2018,"Amir Zadeh, Paul Pu Liang, Soujanya Poria, Prateek Vij, Erik Cambria",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3092071453,https://doi.org/10.1038/s41598-020-73917-0,Deep neural networks detect suicide risk from textual facebook posts,2020,"Yaakov Ophir, Refael Tikochinski, Christa S. C. Asterhan, Itay Sisso, Roi Reichart",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2980464951,https://doi.org/10.1007/s00521-019-04515-z,Integration of textual cues for fine-grained image captioning using deep CNN and LSTM,2019,"Neeraj Gupta, Anand Singh Jalal",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4385384040,https://doi.org/10.60148/muasartificialintelligence,Multiple Aspects of Artificial Intelligence,2023,"Parul Saxena, Vinay Saxena, A.K. Pandey, Uri Adrian Prync Flato, Keshav Shukla",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4226219992,https://doi.org/10.1007/978-3-030-79092-9_4,Conversational Intelligent Tutoring Systems: The State of the Art,2022,Annabel Latham,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4403759060,https://doi.org/10.1109/access.2024.3486578,AI Knows You: Deep Learning Model for Prediction of Extroversion Personality Trait,2024,"Anam Naz, Hikmat Ullah Khan, Sami Alesawi, Omar Aboulola, Ali Daud",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2996929177,https://doi.org/10.1109/bb48857.2019.8941208,It’s not Magic After All – Machine Learning in Snap! using Reinforcement Learning,2019,"Sven Jatzlau, Tilman Michaeli, Stefan Seegerer, Ralf Romeike",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3088470122,https://doi.org/10.1037/rev0000263,"Rejecting impulsivity as a psychological construct: A theoretical, empirical, and sociocultural argument.",2020,"Justin C. Strickland, Matthew W. Johnson",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4402035364,https://doi.org/10.1016/j.heliyon.2024.e37158,From literacy to learning: The sequential mediation of attitudes and enjoyment in AI-assisted EFL education,2024,"Jiqun Fan, Qinqing Zhang",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4389438760,https://doi.org/10.3389/fpsyt.2023.1219479,Toward explainable AI (XAI) for mental health detection based on language behavior,2023,"Elma Kerz, Sourabh Zanwar, Yu Qiao, Daniel Wiechmann",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4388890922,https://doi.org/10.48550/arxiv.2311.11094,Reinforcement Learning With LLMs Interaction For Distributed Diffusion Model Services,2023,"Hongyang Du, Ruichen Zhang, Dusit Niyato, Jiawen Kang, Zehui Xiong",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4391212365,https://doi.org/10.48550/arxiv.2401.12491,Assessing and Understanding Creativity in Large Language Models,2024,"Yunpu Zhao, Rui Zhang, Wenyi Li, Di Huang, Jiaming Guo",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2517409904,https://doi.org/10.1109/cicn.2015.122,Anatomy and Utilities of an Artificial Intelligence Conversational Entity,2015,"Anirudh Khanna, Mansee Jain, Tanesh Kumar, Deepa Singh, Bishwajeet Pandey",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4387534155,https://doi.org/10.2139/ssrn.4598766,Estimating the Personality of White-Box Language Models,2023,"Saketh Reddy Karra, Son The Nguyen, Theja Tulabandhula",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4400777004,https://doi.org/10.4018/979-8-3693-6660-8.ch002,AI in Marketing,2024,"Chander Prabha, Shalini Kumari",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W789477479,https://doi.org/10.1007/978-3-319-18032-8_2,Parallel Recursive Deep Model for Sentiment Analysis,2015,"Changliang Li, Bo Xu, Gaowei Wu, Saike He, Guanhua Tian",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2775749895,https://doi.org/10.1162/coli_r_00312,Neural Network Methods for Natural Language Processing,2017,"Yang Liu, Meng Zhang",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4388636839,https://doi.org/10.1101/2023.11.09.566468,Genetic Discovery Enabled by A Large Language Model,2023,"Tao Tu, Zhuoqing Fang, Zhuanfen Cheng, Svetolik Spasić, Anil Palepu",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3185979324,https://doi.org/10.2139/ssrn.3882570,Text to Image Generation using GAN,2021,"Ronit Sawant, Asadullah Shaikh, Sunil Sabat, Varsha Bhole",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4385332307,https://doi.org/10.1177/07356331231189294,A Multi-Strategy Computer-Assisted EFL Writing Learning System With Deep Learning Incorporated and Its Effects on Learning: A Writing Feedback Perspective,2023,"Binbin Chen, Lina Bao, Rui Zhang, Jingyu Zhang, Feng Liu",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4381988571,https://doi.org/10.5582/bst.2023.01138,New possibilities for medical support systems utilizing artificial intelligence (AI) and data platforms,2023,"Kenji Karako, Peipei Song, Yu Chen, Wei Tang",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4389681782,https://doi.org/10.1111/ans.18792,Assessment of the bias of artificial intelligence generated images and large language models on their depiction of a surgeon,2023,"Jevan Cevik, Bryan Lim, Ishith Seth, Foti Sofiadellis, Richard J. Ross",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4295927380,https://doi.org/10.3390/s22186970,Deep Ensemble Fake News Detection Model Using Sequential Deep Learning Technique,2022,"Abdullah Ali, Fuad A. Ghaleb, Bander Ali Saleh Al‐rimy, Fawaz Alsolami, Asif Irshad Khan",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2911663376,https://doi.org/10.3897/bdj.7.e31817,A benchmark dataset of herbarium specimen images with label data,2019,"Mathias Dillen, Quentin Groom, Simon Chagnoux, Anton Güntsch, Alex Hardisty",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4400745664,https://doi.org/10.3389/fvets.2024.1436795,From facial expressions to algorithms: a narrative review of animal pain recognition technologies,2024,"Ludovica Chiavaccini, Anjali Gupta, Guido Chiavaccini",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W1976027177,https://doi.org/10.1016/j.lindif.2015.01.019,"Individual differences in incidental language learning: Phonological working memory, learning styles, and personality",2015,"Sarah Grey, John N. Williams, Patrick Rebuschat",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2621241666,https://doi.org/10.1007/978-3-319-60876-1_13,HumIDIFy: A Tool for Hidden Functionality Detection in Firmware,2017,"Sam Thomas, Flavio D. Garcia, Tom Chothia",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4390307196,https://doi.org/10.48550/arxiv.2312.16070,Can ChatGPT Read Who You Are?,2023,"Erik Derner, Dalibor Kučera, Nuria Oliver, Jan Zahálka",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2399560256,,Do we criticise (and laugh) in the same way? automatic detection of multi-lingual satirical news in twitter,2015,"Francesco Barbieri, Francesco Ronzano, Horacio Saggion",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2397808841,https://doi.org/10.1027/1015-5759/a000315,A Cross-Cultural Validation of the Implicit Positive and Negative Affect Test (IPANAT),2016,"Markus Quirin, Monika Wróbel, Andrea Norcini Pala, Stefan Stieger, J. F. Brosschot",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2765627726,https://doi.org/10.1016/j.cognition.2017.10.014,Why some behaviors spread while others don’t: A laboratory simulation of dialect contact,2017,"Betsy Sneller, Gareth Roberts",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4387322991,https://doi.org/10.48550/arxiv.2310.01386,Who is ChatGPT? Benchmarking LLMs' Psychological Portrayal Using PsychoBench,2023,"Jen-tse Huang, Wenxuan Wang, Eric John Li, Man Ho Lam, Shujie Ren",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4386862086,https://doi.org/10.31234/osf.io/6py2m,Artificial Intelligence is More Creative Than Humans: A Cognitive Science Perspective on the Current State of Generative Language Models,2023,"Kent Hubert, Kim N. Awa, Darya L. Zabelina",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4392575569,https://doi.org/10.48550/arxiv.2403.03407,Human vs. Machine: Behavioral Differences Between Expert Humans and Language Models in Wargame Simulations,2024,"Max Lamparth, Anthony Corso, Jacob Ganz, Oriana Skylar Mastro, Jacquelyn Schneider",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4317765831,https://doi.org/10.47745/ausleg.2022.11.1.06,Household Social Robots − Special Issues Relating to Data Protection,2022,"Réka Pusztahelyi, Ibolya Stefán",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4377003695,https://doi.org/10.2139/ssrn.4444354,Multiplicity as an AI Governance Principle,2023,Michal Shur‐Ofry,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3137590321,https://doi.org/10.1177/0261429421998304,Assessment for learning: The missing element for identifying high potential in low income and minority groups,2021,Joseph S. Renzulli,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4402955145,https://doi.org/10.48550/arxiv.2409.01754,Empirical evidence of Large Language Model's influence on human spoken communication,2024,"Hiromu Yakura, Ezequiel Lopez-Lopez, Levin Brinkmann, Ignacio Serna, Prateek Gupta",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4389294437,https://doi.org/10.1080/15434303.2023.2288253,Validity Arguments for Automated Essay Scoring of Young Students’ Writing Traits,2023,"Liam Hannah, Eunice Eunhee Jang, Maitree Shah, Vaibhav Gupta",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4285276063,https://doi.org/10.2139/ssrn.4148057,Towards Augmented Financial Intelligence,2022,"Anna-Helena Mihov, Nick Firoozye, Philip Treleaven",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3198802556,https://doi.org/10.1609/aaai.v36i10.21295,On the Transferability of Pre-trained Language Models: A Study from Artificial Datasets,2022,"Cheng-Han Chiang, Hung-yi Lee",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4386121403,https://doi.org/10.3389/fnbot.2023.1214203,A novel approach to attention mechanism using kernel functions: Kerformer,2023,"Yao Gan, Yanyun Fu, Deyong Wang, Yongming Li",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4401833412,https://doi.org/10.4102/sajhrm.v22i0.2593,Human resource managers’ perceptions on the impact of AI on the South African workforce,2024,"Paul Poisat, Margaret Cullen, André P. Calitz",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2990301332,https://doi.org/10.1086/707141,The Evolution of Functional Traits in Plants: Is the Giant Still Sleeping?,2019,"Christina M. Caruso, Chase M. Mason, Juliana S. Medeiros",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4386475999,https://doi.org/10.3390/s23187701,Neuromorphic Sentiment Analysis Using Spiking Neural Networks,2023,"Raghavendra Kumar Chunduri, Darshika G. Perera",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2896856995,https://doi.org/10.1111/1365-2435.13231,Root traits of herbaceous crops: Pre‐adaptation to cultivation or evolution under domestication?,2018,"Nieves Martín‐Robles, Javier Morente‐López, Grégoire T. Freschet, Hendrik Poorter, Catherine Roumet",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4391335181,https://doi.org/10.48550/arxiv.2401.14698,Under the Surface: Tracking the Artifactuality of LLM-Generated Data,2024,"Debarati Das, Karin de Langis, Anna Martin, Jaehyung Kim, Minhwa Lee",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2930842027,https://doi.org/10.1109/access.2019.2908620,A Machine Learning Approach for the Automatic Classification of Schizophrenic Discourse,2019,"Héctor Allende‐Cid, Juan Zamora, Pedro Alfaro, María Francisca Alonso-Sánchez",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2972641130,https://doi.org/10.1201/9780429343391,Natural Language Understanding and Cognitive Robotics,2019,Masao Yokota,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4409955995,https://doi.org/10.1177/14727978241296719,AI-driven autonomous interactive English learning language tutoring system,2024,Qian Wang,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4401487159,https://doi.org/10.1016/j.ajpath.2024.08.002,The Impact of Generative Artificial Intelligence on the External Review of Scientific Manuscripts and Editorial Peer Review Processes,2024,"Chhavi Chauhan, George Currie",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2991035533,https://doi.org/10.1109/ubmk.2019.8907179,Prediction Of Personality Traits From Videos By Using Machine Learning Algorithms,2019,"Ertan Taş, Mustafa E. Kamaşak",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2774537039,https://doi.org/10.1111/1365-2664.13039,Functional traits in agroecology: Advancing description and prediction in agroecosystems,2017,"Adam R. Martin, Marney E. Isaac",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4396600913,https://doi.org/10.48550/arxiv.2404.19721,PANGeA: Procedural Artificial Narrative using Generative AI for Turn-Based Video Games,2024,"Steph Buongiorno, Lawrence J. Klinkert, Tanishq Chawla, Zixin Zhuang, Corey Clark",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3025282381,https://doi.org/10.1002/tpg2.20021,Genome‐based prediction of Bayesian linear and non‐linear regression models for ordinal data,2020,"Paulino Pérez‐Rodríguez, Samuel Flores-Galarza, Humberto Vaquera‐Huerta, David Hebert del Valle‐Paniagua, Osval A. Montesinos-L֯ópez",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2973167401,,AI-Powered Robots for Libraries: Exploratory Questions,2017,Bohyun Kim,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4361758130,https://doi.org/10.1007/978-3-031-28387-1_37,Improving Health Care Services via Personalized Medicine,2023,"Fatima Ezzahrae El Rhatassi, Btihal El Ghali, Najima Daoudi",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3165557203,https://doi.org/10.1002/aur.2524,Progress in autism research requires several recognition‐definition‐investigation cycles,2021,Laurent Mottron,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2503840361,https://doi.org/10.1098/rstb.2016.0175,The major synthetic evolutionary transitions,2016,Ricard V. Solé,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4360985288,https://doi.org/10.21203/rs.3.rs-2717108/v1,Do GPT Language Models Suffer From Split Personality Disorder? The Advent Of Substrate-Free Psychometrics,2023,"Peter Romero, Stephen Fitz, Teruo Nakatsuma",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4367050822,https://doi.org/10.4324/9781003284093-4,Artificial intelligence in hybrid and information warfare,2023,"Wesley R. Moy, Kacper Gradoń",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2257817448,,Regulation on Safety and civil Liability of intelligent autonomous Robots: the case of smart Cars,2015,Maria Assunta Cappelli,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3034325849,https://doi.org/10.3233/jifs-190955,EEG-based intelligent system for cognitive behavior classification,2020,"Muhammad Marwan Anoor, A. H. Jahidin, Hamzah Arof, Megat Syahirul Amin Megat Ali",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4384159101,https://doi.org/10.46999/arxn5612,Duolingo English Test - Writing Construct,2023,"Sarah Goodwin, Yigal Attali, Geoffrey T. LaFlair, Yena Park, Andrew Runge",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3121404436,https://doi.org/10.31219/osf.io/c62tn,"Big Data, artificial intelligence and the geography of entrepreneurship in the United States",2018,"Martin Obschonka, Neil Lee, Andrés Rodríguez‐Pose, Johannes C. Eichstaedt, Tobias Ebert",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4403128408,https://doi.org/10.1177/00131644241281053,Field-Testing Multiple-Choice Questions With AI Examinees: English Grammar Items,2024,Hotaka Maeda,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4327746692,https://doi.org/10.1215/00029831-10575148,Breaking Up (with) AI Ethics,2023,Luke Stark,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4405418952,https://doi.org/10.48550/arxiv.2408.11779,Personality Alignment of Large Language Models,2024,"Min Zhu, Linyi Yang, Yue Zhang",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4394062239,https://doi.org/10.1016/j.entcom.2024.100671,Application of e-learning and artificial intelligence interactive entertainment in character analysis of literary works,2024,"Lixin Li, Lei Wang, Nan Luo",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4390723045,https://doi.org/10.48550/arxiv.2401.03851,Aligned with LLM: a new multi-modal training paradigm for encoding fMRI activity in visual cortex,2024,"Shuxiao Ma, Linyuan Wang, Senbao Hou, Bin Yan",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3193946479,https://doi.org/10.1109/iccict50803.2021.9510143,A Deep Learning based Self-Assessment Tool for Personality Traits and Interview Preparations,2021,"Sumegh Anglekar, Urvee Chaudhari, Atul Chitanvis, Radha Shankarmani",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4386751081,https://doi.org/10.3897/biss.7.112666,Leveraging Multimodality for Biodiversity Data: Exploring joint representations of species descriptions and specimen images using CLIP,2023,"Maya Sahraoui, Youcef Sklab, Marc Pignal, Régine Vignes‐Lebbe, Vincent Guigue",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3165515127,https://doi.org/10.23919/fruct52173.2021.9435451,Towards Automatic Modelling of Thematic Domains of a National Literature: Technical Issues in the Case of Russian,2021,"Tatiana Sherstinova, Anna Moskvina, Margarita Kirina",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4388389311,https://doi.org/10.32738/jeppm-2024-0014,Enhancing Construction Site Safety: Natural Language Processing for Hazards Identification and Prevention,2023,"Shrutika Ballal, Kanika Patel, Dilip Patel",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4404056780,https://doi.org/10.1109/access.2024.3491934,Personality Analysis of Students’ Writing in Social Media-Based Learning Environments,2024,"Nisserine El Bahri, Zakaria Itahriouan, Anouar Abtoy, Mohammed Ouazzani Jamil",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2788127663,https://doi.org/10.1016/s1474-4422(18)30076-0,"The birth of consciousness: I think, therefore I am?",2018,Vijay Shankar Balakrishnan,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4391487903,https://doi.org/10.47001/irjiet/2024.801013,AI Based Speech Analysis Framework,2024,"Warp Perera, Mr. Jeewaka Perera, Ms. Vindya. K",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W3128603422,https://doi.org/10.1111/1365-2435.13764,Incubation temperature as a constraint on clutch size evolution,2021,"Sydney F. Hope, Sarah E. DuRant, John J. Hallagan, Michelle L. Beck, Robert A. Kennamer",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2808066235,https://doi.org/10.1016/j.chempr.2018.05.011,Catalyst: New Materials Discovery: Machine-Enhanced Human Creativity,2018,"Geoffrey A. Ozin, Todd Siler",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2803147159,https://doi.org/10.1558/imre.35898,Robo-Theisms and Robot Theists,2018,Scott Midson,,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2013948186,https://doi.org/10.1111/ejn.12832,Auditory cortex 2014 – towards a synthesis of human and animal research,2015,"Eike Budinger, André Brechmann, Michael Brosch, Peter Heil, Reinhard König",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W2907793182,https://doi.org/10.1016/j.dib.2018.12.023,A global database of intentionally deployed wrecks to serve as artificial reefs,2018,"Iglika Ilieva, Lionel Jouvet, Lars Seidelin, Benjamin D. Best, Sofia Aldabet",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
https://openalex.org/W4409743378,https://doi.org/10.20397/2177-6652/2024.v24ispecial.2879,Using artificial intelligence in sn analysis: building models to understand and predict user behavior,2024,"Natalia O. Yarets’ka, Liudmyla Borovyk, Lilia М. Traskovetska, Andriy O. Ramskyi, Olena A. Poplavskaya",,OpenAlex,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
