id,doi,title,year,authors,abstract,source,query_used
http://arxiv.org/abs/2411.17157v1,,Exploring the Impact of Anthropomorphism in Role-Playing AI Chatbots on Media Dependency: A Case Study of Xuanhe AI,2024,"Qiufang Yu, Xingyu Lan","Powered by large language models, the conversational capabilities of AI have seen significant improvements. In this context, a series of role-playing AI chatbots have emerged, exhibiting a strong tendency toward anthropomorphism, such as conversing like humans, possessing personalities, and fulfilling social and companionship functions. Informed by media dependency theory in communication studies, this work hypothesizes that a higher level of anthropomorphism of the role-playing chatbots will in",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2510.26082v2,,Beyond the Uncanny Valley: A Mixed-Method Investigation of Anthropomorphism in Protective Responses to Robot Abuse,2025,"Fan Yang, Lingyao Li, Yaxin Hu, Michael Rodgers, Renkai Ma","Robots with anthropomorphic features are increasingly shaping how humans perceive and morally engage with them. Our research investigates how different levels of anthropomorphism influence protective responses to robot abuse, extending the Computers as Social Actors (CASA) and uncanny valley theories into a moral domain. In an experiment, we invite 201 participants to view videos depicting abuse toward a robot with low (Spider), moderate (Two-Foot), or high (Humanoid) anthropomorphism. To provid",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2505.07142v2,,Exploring Anthropomorphism in Conversational Agents for Environmental Sustainability,2025,"Mathyas Giudici, Samuele Scherini, Pascal Chaussumier, Stefano Ginocchio, Franca Garzotto","The paper investigates the integration of Large Language Models (LLMs) into Conversational Agents (CAs) to encourage a shift in consumption patterns from a demand-driven to a supply-based paradigm. Specifically, the research examines the role of anthropomorphic design in delivering environmentally conscious messages by comparing two CA designs: a personified agent representing an appliance and a traditional, non-personified assistant. A lab study (N=26) assessed the impact of these designs on in",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2507.23009v1,,"Stop Evaluating AI with Human Tests, Develop Principled, AI-specific Tests instead",2025,"Tom Sühr, Florian E. Dorner, Olawale Salaudeen, Augustin Kelava, Samira Samadi","Large Language Models (LLMs) have achieved remarkable results on a range of standardized tests originally designed to assess human cognitive and psychological traits, such as intelligence and personality. While these results are often interpreted as strong evidence of human-like characteristics in LLMs, this paper argues that such interpretations constitute an ontological error. Human psychological and educational tests are theory-driven measurement instruments, calibrated to a specific human po",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2408.03945v1,,Impacts of Anthropomorphizing Large Language Models in Learning Environments,2024,"Kristina Schaaff, Marc-André Heidelmann","Large Language Models (LLMs) are increasingly being used in learning environments to support teaching-be it as learning companions or as tutors. With our contribution, we aim to discuss the implications of the anthropomorphization of LLMs in learning environments on educational theory to build a foundation for more effective learning outcomes and understand their emotional impact on learners. According to the media equation, people tend to respond to media in the same way as they would respond t",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2502.14019v2,,Dehumanizing Machines: Mitigating Anthropomorphic Behaviors in Text Generation Systems,2025,"Myra Cheng, Su Lin Blodgett, Alicia DeVrio, Lisa Egede, Alexandra Olteanu","As text generation systems' outputs are increasingly anthropomorphic -- perceived as human-like -- scholars have also increasingly raised concerns about how such outputs can lead to harmful outcomes, such as users over-relying or developing emotional dependence on these systems. How to intervene on such system outputs to mitigate anthropomorphic behaviors and their attendant harmful outcomes, however, remains understudied. With this work, we aim to provide empirical and theoretical grounding for",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2503.16114v1,,"The Impact of Revealing Large Language Model Stochasticity on Trust, Reliability, and Anthropomorphization",2025,"Chelse Swoopes, Tyler Holloway, Elena L. Glassman","Interfaces for interacting with large language models (LLMs) are often designed to mimic human conversations, typically presenting a single response to user queries. This design choice can obscure the probabilistic and predictive nature of these models, potentially fostering undue trust and over-anthropomorphization of the underlying model. In this paper, we investigate (i) the effect of displaying multiple responses simultaneously as a countermeasure to these issues, and (ii) how a cognitive su",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2303.17808v1,,Generalized Anthropomorphic Functional Grasping with Minimal Demonstrations,2023,"Wei Wei, Peng Wang, Sizhe Wang","This article investigates the challenge of achieving functional tool-use grasping with high-DoF anthropomorphic hands, with the aim of enabling anthropomorphic hands to perform tasks that require human-like manipulation and tool-use. However, accomplishing human-like grasping in real robots present many challenges, including obtaining diverse functional grasps for a wide variety of objects, handling generalization ability for kinematically diverse robot hands and precisely completing object shap",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2502.14155v2,,Giving AI Personalities Leads to More Human-Like Reasoning,2025,"Animesh Nighojkar, Bekhzodbek Moydinboyev, My Duong, John Licato","In computational cognitive modeling, capturing the full spectrum of human judgment and decision-making processes, beyond just optimal behaviors, is a significant challenge. This study explores whether Large Language Models (LLMs) can emulate the breadth of human reasoning by predicting both intuitive, fast System 1 and deliberate, slow System 2 processes. We investigate the potential of AI to mimic diverse reasoning behaviors across a human population, addressing what we call the ""full reasoning",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2503.15552v2,,Personalized Attacks of Social Engineering in Multi-turn Conversations: LLM Agents for Simulation and Detection,2025,"Tharindu Kumarage, Cameron Johnson, Jadie Adams, Lin Ai, Matthias Kirchner","The rapid advancement of conversational agents, particularly chatbots powered by Large Language Models (LLMs), poses a significant risk of social engineering (SE) attacks on social media platforms. SE detection in multi-turn, chat-based interactions is considerably more complex than single-instance detection due to the dynamic nature of these conversations. A critical factor in mitigating this threat is understanding the SE attack mechanisms through which SE attacks operate, specifically how att",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2311.05297v2,,Challenging the Validity of Personality Tests for Large Language Models,2023,"Tom Sühr, Florian E. Dorner, Samira Samadi, Augustin Kelava","With large language models (LLMs) like GPT-4 appearing to behave increasingly human-like in text-based interactions, it has become popular to attempt to evaluate personality traits of LLMs using questionnaires originally developed for humans. While reusing measures is a resource-efficient way to evaluate LLMs, careful adaptations are usually required to ensure that assessment results are valid even across human subpopulations. In this work, we provide evidence that LLMs' responses to personality",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2109.09388v1,,Robot's Inner Speech Effects on Trust and Anthropomorphic Cues in Human-Robot Cooperation,2021,"Arianna Pipitone, Alessandro Geraci, Antonella D'Amico, Valeria Seidita, Antonio Chella","Inner Speech is an essential but also elusive human psychological process which refers to an everyday covert internal conversation with oneself. We argue that programming a robot with an overt self-talk system, which simulates human inner speech, might enhance human trust by improving robot transparency and anthropomorphism. For this reasons, this work aims to investigate if robot's inner speech, here intended as overt self-talk, affects human trust and anthropomorphism when human and robot coop",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2406.10586v1,,How personality and memory of a robot can influence user modeling in Human-Robot Interaction,2024,"Benedetta Matcovich, Cristina Gena, Fabiana Vernero","In recent years, robotics has evolved, placing robots in social contexts, and giving rise to Human-Robot Interaction (HRI). HRI aims to improve user satisfaction by designing autonomous social robots with user modeling functionalities and user-adapted interactions, storing data on people to achieve personalized interactions. Personality, a vital factor in human interactions, influences temperament, social preferences, and cognitive abilities. Despite much research on personality traits influenci",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2306.07622v2,,Human-Like Intuitive Behavior and Reasoning Biases Emerged in Language Models -- and Disappeared in GPT-4,2023,"Thilo Hagendorff, Sarah Fabi","Large language models (LLMs) are currently at the forefront of intertwining AI systems with human communication and everyday life. Therefore, it is of great importance to evaluate their emerging abilities. In this study, we show that LLMs, most notably GPT-3, exhibit behavior that strikingly resembles human-like intuition -- and the cognitive errors that come with it. However, LLMs with higher cognitive capabilities, in particular ChatGPT and GPT-4, learned to avoid succumbing to these errors an",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2510.25536v2,,TwinVoice: A Multi-dimensional Benchmark Towards Digital Twins via LLM Persona Simulation,2025,"Bangde Du, Minghao Guo, Songming He, Ziyi Ye, Xi Zhu","Large Language Models (LLMs) are exhibiting emergent human-like abilities and are increasingly envisioned as the foundation for simulating an individual's communication style, behavioral tendencies, and personality traits. However, current evaluations of LLM-based persona simulation remain limited: most rely on synthetic dialogues, lack systematic frameworks, and lack analysis of the capability requirement. To address these limitations, we introduce TwinVoice, a comprehensive benchmark for asses",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2410.10863v2,,Exploring the Personality Traits of LLMs through Latent Features Steering,2024,"Shu Yang, Shenzhe Zhu, Liang Liu, Lijie Hu, Mengdi Li","Large language models (LLMs) have significantly advanced dialogue systems and role-playing agents through their ability to generate human-like text. While prior studies have shown that LLMs can exhibit distinct and consistent personalities, the mechanisms through which these models encode and express specific personality traits remain poorly understood. To address this, we investigate how various factors, such as cultural norms and environmental stressors, encoded within LLMs, shape their person",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2412.19976v1,,Will you donate money to a chatbot? The effect of chatbot anthropomorphic features and persuasion strategies on willingness to donate,2024,"Ekaterina Novozhilova, Jiacheng Huang, Le He, Ziling Li, James Cummings","This work investigates the causal mechanism behind the effect of chatbot personification and persuasion strategies on users' perceptions and donation likelihood. In a 2 (personified vs. non-personified chatbot) x 2 (emotional vs. logical persuasion strategy) between-subjects experiment (N=76), participants engaged with a chatbot that represented a non-profit charitable organization. The results suggest that interaction with a personified chatbot evokes perceived anthropomorphism; however, it doe",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2506.20993v1,,SAC: A Framework for Measuring and Inducing Personality Traits in LLMs with Dynamic Intensity Control,2025,"Adithya Chittem, Aishna Shrivastava, Sai Tarun Pendela, Jagat Sesh Challa, Dhruv Kumar","Large language models (LLMs) have gained significant traction across a wide range of fields in recent years. There is also a growing expectation for them to display human-like personalities during interactions. To meet this expectation, numerous studies have proposed methods for modelling LLM personalities through psychometric evaluations. However, most existing models face two major limitations: they rely on the Big Five (OCEAN) framework, which only provides coarse personality dimensions, and ",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2405.06058v2,,Large Language Models Show Human-like Social Desirability Biases in Survey Responses,2024,"Aadesh Salecha, Molly E. Ireland, Shashanka Subrahmanya, João Sedoc, Lyle H. Ungar","As Large Language Models (LLMs) become widely used to model and simulate human behavior, understanding their biases becomes critical. We developed an experimental framework using Big Five personality surveys and uncovered a previously undetected social desirability bias in a wide range of LLMs. By systematically varying the number of questions LLMs were exposed to, we demonstrate their ability to infer when they are being evaluated. When personality evaluation is inferred, LLMs skew their scores",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2411.10006v1,,Orca: Enhancing Role-Playing Abilities of Large Language Models by Integrating Personality Traits,2024,Yuxuan Huang,"Large language models has catalyzed the development of personalized dialogue systems, numerous role-playing conversational agents have emerged. While previous research predominantly focused on enhancing the model's capability to follow instructions by designing character profiles, neglecting the psychological factors that drive human conversations. In this paper, we propose Orca, a framework for data processing and training LLMs of custom characters by integrating personality traits. Orca compri",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2211.10045v2,,"What Makes An Apology More Effective? Exploring Anthropomorphism, Individual Differences, And Emotion In Human-Automation Trust Repair",2022,"Peggy Pei-Ying Lu, Makoto Konishi, Shin Sano, Sho Hiruta, Francis Ken Nakagawa","Recent advances in technology have allowed an automation system to recognize its errors and repair trust more actively than ever. While previous research has called for further studies of different human factors and design features, their effect on human-automation trust repair scenarios remains unknown, especially concerning emotions. This paper seeks to fill such gaps by investigating the impact of anthropomorphism, users' individual differences, and emotional responses on human-automation tru",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2202.01077v2,,Experimental Investigation of Trust in Anthropomorphic Agents as Task Partners,2022,"Akihiro Maehigashi, Takahiro Tsumura, Seiji Yamada","This study investigated whether human trust in a social robot with anthropomorphic physicality is similar to that in an AI agent or in a human in order to clarify how anthropomorphic physicality influences human trust in an agent. We conducted an online experiment using two types of cognitive tasks, calculation and emotion recognition tasks, where participants answered after referring to the answers of an AI agent, a human, or a social robot. During the experiment, the participants rated their t",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2502.07077v2,,Multi-turn Evaluation of Anthropomorphic Behaviours in Large Language Models,2025,"Lujain Ibrahim, Canfer Akbulut, Rasmi Elasmar, Charvi Rastogi, Minsuk Kahng","The tendency of users to anthropomorphise large language models (LLMs) is of growing interest to AI developers, researchers, and policy-makers. Here, we present a novel method for empirically evaluating anthropomorphic LLM behaviours in realistic and varied settings. Going beyond single-turn static benchmarks, we contribute three methodological advances in state-of-the-art (SOTA) LLM evaluation. First, we develop a multi-turn evaluation of 14 anthropomorphic behaviours. Second, we present a scal",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2210.12429v1,,Robots-Dont-Cry: Understanding Falsely Anthropomorphic Utterances in Dialog Systems,2022,"David Gros, Yu Li, Zhou Yu","Dialog systems are often designed or trained to output human-like responses. However, some responses may be impossible for a machine to truthfully say (e.g. ""that movie made me cry""). Highly anthropomorphic responses might make users uncomfortable or implicitly deceive them into thinking they are interacting with a human. We collect human ratings on the feasibility of approximately 900 two-turn dialogs sampled from 9 diverse data sources. Ratings are for two hypothetical machine embodiments: a f",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2212.10276v1,,Identifying and Manipulating the Personality Traits of Language Models,2022,"Graham Caron, Shashank Srivastava","Psychology research has long explored aspects of human personality such as extroversion, agreeableness and emotional stability. Categorizations like the `Big Five' personality traits are commonly used to assess and diagnose personality types. In this work, we explore the question of whether the perceived personality in language models is exhibited consistently in their language generation. For example, is a language model such as GPT2 likely to respond in a consistent way if asked to go out to a",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2502.12566v3,,Exploring the Impact of Personality Traits on LLM Bias and Toxicity,2025,"Shuo Wang, Renhao Li, Xi Chen, Yulin Yuan, Derek F. Wong","With the different roles that AI is expected to play in human life, imbuing large language models (LLMs) with different personalities has attracted increasing research interests. While the ""personification"" enhances human experiences of interactivity and adaptability of LLMs, it gives rise to critical concerns about content safety, particularly regarding bias, sentiment and toxicity of LLM generation. This study explores how assigning different personality traits to LLMs affects the toxicity and",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2402.14525v1,,Kinematically Constrained Human-like Bimanual Robot-to-Human Handovers,2024,"Yasemin Göksu, Antonio De Almeida Correia, Vignesh Prasad, Alap Kshirsagar, Dorothea Koert","Bimanual handovers are crucial for transferring large, deformable or delicate objects. This paper proposes a framework for generating kinematically constrained human-like bimanual robot motions to ensure seamless and natural robot-to-human object handovers. We use a Hidden Semi-Markov Model (HSMM) to reactively generate suitable response trajectories for a robot based on the observed human partner's motion. The trajectories are adapted with task space constraints to ensure accurate handovers. Re",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2503.23161v1,,Anthropomorphic tissue-mimicking phantoms for oximetry validation in multispectral optical imaging,2025,"Kris Kristoffer Dreher, Janek Groehl, Friso Grace, Leonardo A. Ayala, Jan-Hinrich Nölke","Significance: Optical imaging of blood oxygenation (sO$_2$) can be achieved based on the differential absorption spectra of oxy- and deoxy-haemoglobin. A key challenge in realising clinical validation of the sO$_2$ biomarkers is the absence of reliable sO$_2$ reference standards, including test objects.
  Aim: To enable quantitative testing of multispectral imaging methods for assessment of sO$_2$ by introducing anthropomorphic phantoms with appropriate tissue-mimicking optical properties.
  App",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2106.02578v1,,"Alexa, Google, Siri: What are Your Pronouns? Gender and Anthropomorphism in the Design and Perception of Conversational Assistants",2021,"Gavin Abercrombie, Amanda Cercas Curry, Mugdha Pandya, Verena Rieser",Technology companies have produced varied responses to concerns about the effects of the design of their conversational AI systems. Some have claimed that their voice assistants are in fact not gendered or human-like -- despite design features suggesting the contrary. We compare these claims to user perceptions by analysing the pronouns they use when referring to AI assistants. We also examine systems' responses and the extent to which they generate output which is gendered and anthropomorphic. ,arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2506.22604v1,,Bootstrapping Human-Like Planning via LLMs,2025,"David Porfirio, Vincent Hsiao, Morgan Fine-Morris, Leslie Smith, Laura M. Hiatt","Robot end users increasingly require accessible means of specifying tasks for robots to perform. Two common end-user programming paradigms include drag-and-drop interfaces and natural language programming. Although natural language interfaces harness an intuitive form of human communication, drag-and-drop interfaces enable users to meticulously and precisely dictate the key actions of the robot's task. In this paper, we investigate the degree to which both approaches can be combined. Specificall",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2402.01765v1,,LLMs Simulate Big Five Personality Traits: Further Evidence,2024,"Aleksandra Sorokovikova, Natalia Fedorova, Sharwin Rezagholi, Ivan P. Yamshchikov","An empirical investigation into the simulation of the Big Five personality traits by large language models (LLMs), namely Llama2, GPT4, and Mixtral, is presented. We analyze the personality traits simulated by these models and their stability. This contributes to the broader understanding of the capabilities of LLMs to simulate personality traits and the respective implications for personalized human-computer interaction.",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2406.12548v3,,P-React: Synthesizing Topic-Adaptive Reactions of Personality Traits via Mixture of Specialized LoRA Experts,2024,"Yuhao Dan, Jie Zhou, Qin Chen, Junfeng Tian, Liang He","Personalized large language models (LLMs) have attracted great attention in many applications, such as emotional support and role-playing. However, existing works primarily focus on modeling explicit character profiles, while ignoring the underlying personality traits that truly shape behaviors and decision-making, hampering the development of more anthropomorphic and psychologically-grounded AI systems. In this paper, we explore the modeling of Big Five personality traits, which is the most wid",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2412.00207v2,,"Can LLM ""Self-report""?: Evaluating the Validity of Self-report Scales in Measuring Personality Design in LLM-based Chatbots",2024,"Huiqi Zou, Pengda Wang, Zihan Yan, Tianjun Sun, Ziang Xiao","A chatbot's personality design is key to interaction quality. As chatbots evolved from rule-based systems to those powered by large language models (LLMs), evaluating the effectiveness of their personality design has become increasingly complex, particularly due to the open-ended nature of interactions. A recent and widely adopted method for assessing the personality design of LLM-based chatbots is the use of self-report questionnaires. These questionnaires, often borrowed from established human",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2508.18600v1,,Bias-Adjusted LLM Agents for Human-Like Decision-Making via Behavioral Economics,2025,"Ayato Kitadai, Yusuke Fukasawa, Nariaki Nishino","Large language models (LLMs) are increasingly used to simulate human decision-making, but their intrinsic biases often diverge from real human behavior--limiting their ability to reflect population-level diversity. We address this challenge with a persona-based approach that leverages individual-level behavioral data from behavioral economics to adjust model biases. Applying this method to the ultimatum game--a standard but difficult benchmark for LLMs--we observe improved alignment between simu",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2504.10430v1,,LLM Can be a Dangerous Persuader: Empirical Study of Persuasion Safety in Large Language Models,2025,"Minqian Liu, Zhiyang Xu, Xinyi Zhang, Heajun An, Sarvech Qadir","Recent advancements in Large Language Models (LLMs) have enabled them to approach human-level persuasion capabilities. However, such potential also raises concerns about the safety risks of LLM-driven persuasion, particularly their potential for unethical influence through manipulation, deception, exploitation of vulnerabilities, and many other harmful tactics. In this work, we present a systematic investigation of LLM persuasion safety through two critical aspects: (1) whether LLMs appropriatel",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2306.04308v3,,"Personality testing of Large Language Models: Limited temporal stability, but highlighted prosociality",2023,"Bojana Bodroza, Bojana M. Dinic, Ljubisa Bojic","As Large Language Models (LLMs) continue to gain popularity due to their human-like traits and the intimacy they offer to users, their societal impact inevitably expands. This leads to the rising necessity for comprehensive studies to fully understand LLMs and reveal their potential opportunities, drawbacks, and overall societal impact. With that in mind, this research conducted an extensive investigation into seven LLM's, aiming to assess the temporal stability and inter-rater agreement on thei",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2312.13961v1,,ChatGPT as a commenter to the news: can LLMs generate human-like opinions?,2023,"Rayden Tseng, Suzan Verberne, Peter van der Putten","ChatGPT, GPT-3.5, and other large language models (LLMs) have drawn significant attention since their release, and the abilities of these models have been investigated for a wide variety of tasks. In this research we investigate to what extent GPT-3.5 can generate human-like comments on Dutch news articles. We define human likeness as `not distinguishable from human comments', approximated by the difficulty of automatic classification between human and GPT comments. We analyze human likeness acr",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2108.01923v1,,"Exploring Interactions Between Trust, Anthropomorphism, and Relationship Development in Voice Assistants",2021,"William Seymour, Max Van Kleek","Modern conversational agents such as Alexa and Google Assistant represent significant progress in speech recognition, natural language processing, and speech synthesis. But as these agents have grown more realistic, concerns have been raised over how their social nature might unconsciously shape our interactions with them. Through a survey of 500 voice assistant users, we explore whether users' relationships with their voice assistants can be quantified using the same metrics as social, interper",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2212.05206v2,,Thinking Fast and Slow in Large Language Models,2022,"Thilo Hagendorff, Sarah Fabi, Michal Kosinski","Large language models (LLMs) are currently at the forefront of intertwining AI systems with human communication and everyday life. Therefore, it is of great importance to evaluate their emerging abilities. In this study, we show that LLMs like GPT-3 exhibit behavior that strikingly resembles human-like intuition - and the cognitive errors that come with it. However, LLMs with higher cognitive capabilities, in particular ChatGPT and GPT-4, learned to avoid succumbing to these errors and perform i",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2509.19515v3,,A Longitudinal Randomized Control Study of Companion Chatbot Use: Anthropomorphism and Its Mediating Role on Social Impacts,2025,"Rose E. Guingrich, Michael S. A. Graziano","Many Large Language Model (LLM) chatbots are designed and used for companionship, and people have reported forming friendships, mentorships, and romantic partnerships with them. Concerns that companion chatbots may harm or replace real human relationships have been raised, but whether and how these social consequences occur remains unclear. In the present longitudinal study ($N = 183$), participants were randomly assigned to a chatbot condition (text chat with a companion chatbot) or to a contro",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/1504.01151v1,,Design method for an anthropomorphic hand able to gesture and grasp,2015,"Giulio Cerruti, Damien Chablat, David Gouaillier, Sophie Sakka","This paper presents a numerical method to conceive and design the kinematic model of an anthropomorphic robotic hand used for gesturing and grasping. In literature, there are few numerical methods for the finger placement of human-inspired robotic hands. In particular, there are no numerical methods, for the thumb placement, that aim to improve the hand dexterity and grasping capabilities by keeping the hand design close to the human one. While existing models are usually the result of successiv",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2411.05801v1,,Do LLM Personas Dream of Bull Markets? Comparing Human and AI Investment Strategies Through the Lens of the Five-Factor Model,2024,"Harris Borman, Anna Leontjeva, Luiz Pizzato, Max Kun Jiang, Dan Jermyn","Large Language Models (LLMs) have demonstrated the ability to adopt a personality and behave in a human-like manner. There is a large body of research that investigates the behavioural impacts of personality in less obvious areas such as investment attitudes or creative decision making. In this study, we investigated whether an LLM persona with a specific Big Five personality profile would perform an investment task similarly to a human with the same personality traits. We used a simulated inves",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2103.06769v1,,Intelligent behavior depends on the ecological niche: Scaling up AI to human-like intelligence in socio-cultural environments,2021,"Manfred Eppe, Pierre-Yves Oudeyer","This paper outlines a perspective on the future of AI, discussing directions for machines models of human-like intelligence. We explain how developmental and evolutionary theories of human cognition should further inform artificial intelligence. We emphasize the role of ecological niches in sculpting intelligent behavior, and in particular that human intelligence was fundamentally shaped to adapt to a constantly changing socio-cultural environment. We argue that a major limit of current work in ",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2510.03997v1,,Mapping Patient-Perceived Physician Traits from Nationwide Online Reviews with LLMs,2025,"Junjie Luo, Rui Han, Arshana Welivita, Zeleikun Di, Jingfu Wu","Understanding how patients perceive their physicians is essential to improving trust, communication, and satisfaction. We present a large language model (LLM)-based pipeline that infers Big Five personality traits and five patient-oriented subjective judgments. The analysis encompasses 4.1 million patient reviews of 226,999 U.S. physicians from an initial pool of one million. We validate the method through multi-model comparison and human expert benchmarking, achieving strong agreement between h",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2304.11046v1,,Affective social anthropomorphic intelligent system,2023,"Md. Adyelullahil Mamun, Hasnat Md. Abdullah, Md. Golam Rabiul Alam, Muhammad Mehedi Hassan, Md. Zia Uddin","Human conversational styles are measured by the sense of humor, personality, and tone of voice. These characteristics have become essential for conversational intelligent virtual assistants. However, most of the state-of-the-art intelligent virtual assistants (IVAs) are failed to interpret the affective semantics of human voices. This research proposes an anthropomorphic intelligent system that can hold a proper human-like conversation with emotion and personality. A voice style transfer method ",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2511.00417v1,,Human-AI Programming Role Optimization: Developing a Personality-Driven Self-Determination Framework,2025,Marcel Valovy,"As artificial intelligence transforms software development, a critical question emerges: how can developers and AI systems collaborate most effectively? This dissertation optimizes human-AI programming roles through self-determination theory and personality psychology, introducing the Role Optimization Motivation Alignment (ROMA) framework.
  Through Design Science Research spanning five cycles, this work establishes empirically-validated connections between personality traits, programming role ",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
http://arxiv.org/abs/2506.12098v1,,"""I Hadn't Thought About That"": Creators of Human-like AI Weigh in on Ethics And Neurodivergence",2025,"Naba Rizvi, Taggert Smith, Tanvi Vidyala, Mya Bolds, Harper Strickland","Human-like AI agents such as robots and chatbots are becoming increasingly popular, but they present a variety of ethical concerns. The first concern is in how we define humanness, and how our definition impacts communities historically dehumanized by scientific research. Autistic people in particular have been dehumanized by being compared to robots, making it even more important to ensure this marginalization is not reproduced by AI that may promote neuronormative social behaviors. Second, the",arXiv,anthropomorphism OR anthropomorphization OR human-like traits AND artificial intelligence OR AI OR l
